기준일자,표준코드,저수율,평년,평년대비,가뭄단계
2022-08-27,41150,0,0,100,정상
2022-08-28,41150,0,0,100,정상
2022-08-29,41150,0,0,100,정상
2022-08-30,41150,0,0,100,정상
2022-08-31,41150,0,0,100,정상
2022-09-01,41150,0,0,100,정상
2022-09-02,41150,0,0,100,정상
2022-09-03,41150,0,0,100,정상
2022-09-04,41150,0,0,100,정상
2022-09-05,41150,0,0,100,정상
2022-09-06,41150,0,0,100,정상
2022-09-07,41150,0,0,100,정상
2022-09-08,41150,0,0,100,정상
2022-09-09,41150,0,0,100,정상
2022-09-10,41150,0,0,100,정상
2022-09-11,41150,0,0,100,정상
2022-09-12,41150,0,0,100,정상
2022-09-13,41150,0,0,100,정상
2022-09-14,41150,0,0,100,정상
2022-09-15,41150,0,0,100,정상
2022-09-16,41150,0,0,100,정상
2022-09-17,41150,0,0,100,정상
2022-09-18,41150,0,0,100,정상
2022-09-19,41150,0,0,100,정상
2022-09-20,41150,0,0,100,정상
2022-09-21,41150,0,0,100,정상
2022-09-22,41150,0,0,100,정상
2022-09-23,41150,0,0,100,정상
2022-09-24,41150,0,0,100,정상
2022-09-25,41150,0,0,100,정상
2022-09-26,41150,0,0,100,정상
2022-09-27,41150,0,0,100,정상
2022-09-28,41150,0,0,100,정상
2022-09-29,41150,0,0,100,정상
2022-09-30,41150,0,0,100,정상
2022-10-01,41150,0,0,100,정상
2022-10-02,41150,0,0,100,정상
2022-10-03,41150,0,0,100,정상
2022-10-04,41150,0,0,100,정상
2022-10-05,41150,0,0,100,정상
2022-10-06,41150,0,0,100,정상
2022-10-07,41150,0,0,100,정상
2022-10-08,41150,0,0,100,정상
2022-10-09,41150,0,0,100,정상
2022-10-10,41150,0,0,100,정상
2022-10-11,41150,0,0,100,정상
2022-10-12,41150,0,0,100,정상
2022-10-13,41150,0,0,100,정상
2022-10-14,41150,0,0,100,정상
2022-10-15,41150,0,0,100,정상
2022-10-16,41150,0,0,100,정상
2022-10-17,41150,0,0,100,정상
2022-10-18,41150,0,0,100,정상
2022-10-19,41150,0,0,100,정상
2022-10-20,41150,0,0,100,정상
2022-10-21,41150,0,0,100,정상
2022-10-22,41150,0,0,100,정상
2022-10-23,41150,0,0,100,정상
2022-10-24,41150,0,0,100,정상
2022-10-25,41150,0,0,100,정상
2022-10-26,41150,0,0,100,정상
2022-10-27,41150,0,0,100,정상
2022-10-28,41150,0,0,100,정상
2022-10-29,41150,0,0,100,정상
2022-10-30,41150,0,0,100,정상
2022-10-31,41150,0,0,100,정상
2022-11-01,41150,0,0,100,정상
2022-11-02,41150,0,0,100,정상
2022-11-03,41150,0,0,100,정상
2022-11-04,41150,0,0,100,정상
2022-11-05,41150,0,0,100,정상
2022-11-06,41150,0,0,100,정상
2022-11-07,41150,0,0,100,정상
2022-11-08,41150,0,0,100,정상
2022-11-09,41150,0,0,100,정상
2022-11-10,41150,0,0,100,정상
2022-11-11,41150,0,0,100,정상
2022-11-12,41150,0,0,100,정상
2022-11-13,41150,0,0,100,정상
2022-11-14,41150,0,0,100,정상
2022-11-15,41150,0,0,100,정상
2022-11-16,41150,0,0,100,정상
2022-11-17,41150,0,0,100,정상
2022-11-18,41150,0,0,100,정상
2022-11-19,41150,0,0,100,정상
2022-11-20,41150,0,0,100,정상
2022-11-21,41150,0,0,100,정상
2022-11-22,41150,0,0,100,정상
2022-11-23,41150,0,0,100,정상
2022-11-24,41150,0,0,100,정상
2022-11-25,41150,0,0,100,정상
2022-11-26,41150,0,0,100,정상
2022-11-27,41150,0,0,100,정상
2022-11-28,41150,0,0,100,정상
2022-11-29,41150,0,0,100,정상
2022-11-30,41150,0,0,100,정상
2022-12-01,41150,0,0,100,정상
2022-12-02,41150,0,0,100,정상
2022-12-03,41150,0,0,100,정상
2022-12-04,41150,0,0,100,정상
2022-12-05,41150,0,0,100,정상
2022-12-06,41150,0,0,100,정상
2022-12-07,41150,0,0,100,정상
2022-12-08,41150,0,0,100,정상
2022-12-09,41150,0,0,100,정상
2022-12-10,41150,0,0,100,정상
2022-12-11,41150,0,0,100,정상
2022-12-12,41150,0,0,100,정상
2022-12-13,41150,0,0,100,정상
2022-12-14,41150,0,0,100,정상
2022-12-15,41150,0,0,100,정상
2022-12-16,41150,0,0,100,정상
2022-12-17,41150,0,0,100,정상
2022-12-18,41150,0,0,100,정상
2022-12-19,41150,0,0,100,정상
2022-12-20,41150,0,0,100,정상
2022-12-21,41150,0,0,100,정상
2022-12-22,41150,0,0,100,정상
2022-12-23,41150,0,0,100,정상
2022-12-24,41150,0,0,100,정상
2022-12-25,41150,0,0,100,정상
2022-12-26,41150,0,0,100,정상
2022-12-27,41150,0,0,100,정상
2022-12-28,41150,0,0,100,정상
2022-12-29,41150,0,0,100,정상
2022-12-30,41150,0,0,100,정상
2022-12-31,41150,0,0,100,정상
2022-01-01,41500,93,88,106,정상
2022-01-02,41500,93,88,106,정상
2022-01-03,41500,92,88,105,정상
2022-01-04,41500,92,88,105,정상
2022-01-05,41500,94,88,107,정상
2022-01-06,41500,94,88,107,정상
2022-01-07,41500,92,88,104,정상
2022-01-08,41500,92,89,104,정상
2022-01-09,41500,92,89,104,정상
2022-01-10,41500,92,89,105,정상
2022-01-11,41500,92,89,105,정상
2022-01-12,41500,92,89,105,정상
2022-01-13,41500,93,89,105,정상
2022-01-14,41500,92,89,105,정상
2022-01-15,41500,92,89,105,정상
2022-01-16,41500,92,89,104,정상
2022-01-17,41500,93,89,104,정상
2022-01-18,41500,92,89,104,정상
2022-01-19,41500,92,89,104,정상
2022-01-20,41500,93,89,104,정상
2022-01-21,41500,92,89,104,정상
2022-01-22,41500,92,89,104,정상
2022-01-23,41500,92,89,104,정상
2022-01-24,41500,92,89,104,정상
2022-01-25,41500,92,89,104,정상
2022-01-26,41500,92,89,104,정상
2022-01-27,41500,92,89,104,정상
2022-01-28,41500,92,89,104,정상
2022-01-29,41500,92,89,104,정상
2022-01-30,41500,92,89,104,정상
2022-01-31,41500,92,89,104,정상
2022-02-01,41500,92,89,104,정상
2022-02-02,41500,92,89,104,정상
2022-02-03,41500,92,89,103,정상
2022-02-04,41500,92,89,103,정상
2022-02-05,41500,92,90,103,정상
2022-02-06,41500,92,90,103,정상
2022-02-07,41500,92,90,103,정상
2022-02-08,41500,92,89,104,정상
2022-02-09,41500,92,89,104,정상
2022-02-10,41500,93,89,104,정상
2022-02-11,41500,93,89,104,정상
2022-02-12,41500,93,89,104,정상
2022-02-13,41500,93,90,104,정상
2022-02-14,41500,93,90,104,정상
2022-02-15,41500,92,90,103,정상
2022-02-16,41500,93,90,103,정상
2022-02-17,41500,92,90,103,정상
2022-02-18,41500,93,90,103,정상
2022-02-19,41500,93,90,103,정상
2022-02-20,41500,93,90,103,정상
2022-02-21,41500,92,90,103,정상
2022-02-22,41500,93,90,104,정상
2022-02-23,41500,93,90,103,정상
2022-02-24,41500,93,90,103,정상
2022-02-25,41500,93,90,103,정상
2022-02-26,41500,93,90,103,정상
2022-02-27,41500,93,90,103,정상
2022-02-28,41500,92,90,103,정상
2022-03-01,41500,92,90,103,정상
2022-03-02,41500,93,90,103,정상
2022-03-03,41500,93,90,103,정상
2022-03-04,41500,92,90,103,정상
2022-03-05,41500,92,90,103,정상
2022-03-06,41500,92,90,103,정상
2022-03-07,41500,92,90,103,정상
2022-03-08,41500,92,90,103,정상
2022-03-09,41500,92,90,103,정상
2022-03-10,41500,93,90,103,정상
2022-03-11,41500,93,90,103,정상
2022-03-12,41500,93,90,103,정상
2022-03-13,41500,93,90,103,정상
2022-03-14,41500,93,90,103,정상
2022-03-15,41500,95,90,106,정상
2022-03-16,41500,95,90,105,정상
2022-03-17,41500,95,90,105,정상
2022-03-18,41500,95,91,105,정상
2022-03-19,41500,95,91,105,정상
2022-03-20,41500,95,91,105,정상
2022-03-21,41500,95,91,105,정상
2022-03-22,41500,95,91,105,정상
2022-03-23,41500,95,91,105,정상
2022-03-24,41500,95,91,105,정상
2022-03-25,41500,95,91,105,정상
2022-03-26,41500,95,91,105,정상
2022-03-27,41500,95,91,105,정상
2022-03-28,41500,95,91,105,정상
2022-03-29,41500,95,91,105,정상
2022-03-30,41500,95,91,105,정상
2022-03-31,41500,95,91,105,정상
2022-04-01,41500,95,91,105,정상
2022-04-02,41500,95,91,105,정상
2022-04-03,41500,95,91,105,정상
2022-04-04,41500,95,91,105,정상
2022-04-05,41500,95,91,105,정상
2022-04-06,41500,95,91,105,정상
2022-04-07,41500,95,91,105,정상
2022-04-08,41500,95,91,105,정상
2022-04-09,41500,95,91,105,정상
2022-04-10,41500,95,91,105,정상
2022-04-11,41500,95,91,105,정상
2022-04-12,41500,95,91,105,정상
2022-04-13,41500,95,91,105,정상
2022-04-14,41500,96,91,106,정상
2022-04-15,41500,96,91,106,정상
2022-04-16,41500,96,91,106,정상
2022-04-17,41500,96,91,106,정상
2022-04-18,41500,95,91,105,정상
2022-04-19,41500,95,91,105,정상
2022-04-20,41500,94,91,105,정상
2022-04-21,41500,94,91,104,정상
2022-04-22,41500,93,90,103,정상
2022-04-23,41500,93,90,103,정상
2022-04-24,41500,93,90,104,정상
2022-04-25,41500,91,90,102,정상
2022-04-26,41500,93,90,104,정상
2022-04-27,41500,93,90,104,정상
2022-04-28,41500,92,90,103,정상
2022-04-29,41500,92,90,103,정상
2022-04-30,41500,92,89,103,정상
2022-05-01,41500,92,89,104,정상
2022-05-02,41500,89,89,100,정상
2022-05-03,41500,86,89,97,정상
2022-05-04,41500,84,88,96,정상
2022-05-05,41500,84,88,97,정상
2022-05-06,41500,82,87,95,정상
2022-05-07,41500,82,86,95,정상
2022-05-08,41500,82,85,96,정상
2022-05-09,41500,78,85,93,정상
2022-05-10,41500,77,85,90,정상
2022-05-11,41500,76,84,90,정상
2022-05-12,41500,74,83,90,정상
2022-05-13,41500,73,82,89,정상
2022-05-14,41500,73,81,90,정상
2022-05-15,41500,73,80,91,정상
2022-05-16,41500,69,80,86,정상
2022-05-17,41500,71,81,88,정상
2022-05-18,41500,69,80,87,정상
2022-05-19,41500,68,80,86,정상
2022-05-20,41500,67,79,85,정상
2022-05-21,41500,67,78,86,정상
2022-05-22,41500,67,77,87,정상
2022-05-23,41500,64,77,84,정상
2022-05-24,41500,63,76,84,정상
2022-05-25,41500,62,75,83,정상
2022-05-26,41500,61,74,83,정상
2022-05-27,41500,60,74,82,정상
2022-05-28,41500,60,73,83,정상
2022-05-29,41500,60,72,84,정상
2022-05-30,41500,57,71,81,정상
2022-05-31,41500,61,72,85,정상
2022-06-01,41500,61,71,87,정상
2022-06-02,41500,59,71,85,정상
2022-06-03,41500,59,70,84,정상
2022-06-04,41500,59,69,85,정상
2022-06-05,41500,59,68,86,정상
2022-06-06,41500,69,68,102,정상
2022-06-07,41500,58,69,85,정상
2022-06-08,41500,55,68,82,정상
2022-06-09,41500,55,67,81,정상
2022-06-10,41500,54,67,82,정상
2022-06-11,41500,54,66,83,정상
2022-06-12,41500,54,65,83,정상
2022-06-13,41500,54,65,83,정상
2022-06-14,41500,56,65,86,정상
2022-06-15,41500,55,65,85,정상
2022-06-16,41500,55,65,85,정상
2022-06-17,41500,55,65,85,정상
2022-06-18,41500,55,65,85,정상
2022-06-19,41500,55,66,85,정상
2022-06-20,41500,55,66,85,정상
2022-06-21,41500,52,65,80,정상
2022-06-22,41500,51,65,79,정상
2022-06-23,41500,51,65,79,정상
2022-06-24,41500,58,65,90,정상
2022-06-25,41500,58,66,89,정상
2022-06-26,41500,58,66,88,정상
2022-06-27,41500,58,66,87,정상
2022-06-28,41500,58,68,86,정상
2022-06-29,41500,59,69,86,정상
2022-06-30,41500,80,71,114,정상
2022-07-01,41500,81,72,114,정상
2022-07-02,41500,81,73,113,정상
2022-07-03,41500,81,73,112,정상
2022-07-04,41500,83,74,112,정상
2022-07-05,41500,82,73,113,정상
2022-07-06,41500,82,74,112,정상
2022-07-07,41500,83,75,111,정상
2022-07-08,41500,83,74,111,정상
2022-07-09,41500,83,75,111,정상
2022-07-10,41500,83,75,110,정상
2022-07-11,41500,83,77,108,정상
2022-07-12,41500,82,78,106,정상
2022-07-13,41500,82,79,104,정상
2022-07-14,41500,100,80,126,정상
2022-07-15,41500,100,80,125,정상
2022-07-16,41500,100,81,125,정상
2022-07-17,41500,100,82,124,정상
2022-07-18,41500,100,82,123,정상
2022-07-19,41500,96,81,119,정상
2022-07-20,41500,95,81,118,정상
2022-07-21,41500,95,81,117,정상
2022-07-22,41500,95,81,117,정상
2022-07-23,41500,95,82,116,정상
2022-07-24,41500,95,83,115,정상
2022-07-25,41500,97,84,116,정상
2022-07-26,41500,98,81,122,정상
2022-07-27,41500,98,81,122,정상
2022-07-28,41500,98,81,121,정상
2022-07-29,41500,96,82,118,정상
2022-07-30,41500,96,82,118,정상
2022-07-31,41500,96,82,118,정상
2022-08-01,41500,96,83,117,정상
2022-08-02,41500,97,82,119,정상
2022-08-03,41500,98,83,119,정상
2022-08-04,41500,98,82,120,정상
2022-08-05,41500,98,82,121,정상
2022-08-06,41500,98,81,122,정상
2022-08-07,41500,98,81,121,정상
2022-08-08,41500,96,81,119,정상
2022-08-09,41500,99,81,122,정상
2022-08-10,41500,96,81,120,정상
2022-08-11,41500,93,80,117,정상
2022-08-12,41500,97,81,120,정상
2022-08-13,41500,97,81,121,정상
2022-08-14,41500,97,80,121,정상
2022-08-15,41500,97,80,121,정상
2022-08-16,41500,93,81,116,정상
2022-08-17,41500,94,80,118,정상
2022-08-18,41500,95,80,119,정상
2022-08-19,41500,95,80,119,정상
2022-08-20,41500,96,80,121,정상
2022-08-21,41500,96,80,121,정상
2022-08-22,41500,95,80,119,정상
2022-08-23,41500,96,80,119,정상
2022-08-24,41500,96,80,120,정상
2022-08-25,41500,100,80,125,정상
2022-08-26,41500,100,80,125,정상
2022-08-27,41500,100,81,124,정상
2022-08-28,41500,100,81,123,정상
2022-08-29,41500,100,82,123,정상
2022-08-30,41500,99,82,122,정상
2022-08-31,41500,94,81,116,정상
2022-09-01,41500,91,82,111,정상
2022-09-02,41500,84,82,103,정상
2022-09-03,41500,84,82,103,정상
2022-09-04,41500,81,81,99,정상
2022-09-05,41500,82,81,101,정상
2022-09-06,41500,96,81,118,정상
2022-09-07,41500,98,81,122,정상
2022-09-08,41500,99,80,123,정상
2022-09-09,41500,99,80,123,정상
2022-09-10,41500,99,80,123,정상
2022-09-11,41500,99,80,123,정상
2022-09-12,41500,99,80,123,정상
2022-09-13,41500,97,81,121,정상
2022-09-14,41500,97,81,121,정상
2022-09-15,41500,97,80,122,정상
2022-09-16,41500,97,80,122,정상
2022-09-17,41500,97,80,122,정상
2022-09-18,41500,97,80,122,정상
2022-09-19,41500,97,80,122,정상
2022-09-20,41500,97,80,121,정상
2022-09-21,41500,97,81,121,정상
2022-09-22,41500,97,81,121,정상
2022-09-23,41500,97,81,120,정상
2022-09-24,41500,97,82,120,정상
2022-09-25,41500,97,82,120,정상
2022-09-26,41500,97,82,119,정상
2022-09-27,41500,97,81,120,정상
2022-09-28,41500,97,82,119,정상
2022-09-29,41500,97,82,119,정상
2022-09-30,41500,97,82,119,정상
2022-10-01,41500,97,82,119,정상
2022-10-02,41500,97,82,119,정상
2022-10-03,41500,97,82,119,정상
2022-10-04,41500,97,82,120,정상
2022-10-05,41500,99,82,122,정상
2022-10-06,41500,99,82,122,정상
2022-10-07,41500,99,82,122,정상
2022-10-08,41500,99,82,122,정상
2022-10-09,41500,99,82,122,정상
2022-10-10,41500,99,82,122,정상
2022-10-11,41500,99,82,122,정상
2022-10-12,41500,99,82,121,정상
2022-10-13,41500,99,82,121,정상
2022-10-14,41500,99,82,121,정상
2022-10-15,41500,99,82,121,정상
2022-10-16,41500,99,82,120,정상
2022-10-17,41500,99,83,120,정상
2022-10-18,41500,99,82,121,정상
2022-10-19,41500,99,82,120,정상
2022-10-20,41500,99,83,120,정상
2022-10-21,41500,99,83,120,정상
2022-10-22,41500,99,83,120,정상
2022-10-23,41500,99,83,120,정상
2022-10-24,41500,99,83,120,정상
2022-10-25,41500,99,83,120,정상
2022-10-26,41500,99,83,120,정상
2022-10-27,41500,99,83,120,정상
2022-10-28,41500,99,83,119,정상
2022-10-29,41500,98,83,118,정상
2022-10-30,41500,98,84,118,정상
2022-10-31,41500,99,84,119,정상
2022-11-01,41500,99,83,119,정상
2022-11-02,41500,99,83,119,정상
2022-11-03,41500,99,83,119,정상
2022-11-04,41500,99,83,119,정상
2022-11-05,41500,99,83,119,정상
2022-11-06,41500,99,83,119,정상
2022-11-07,41500,99,83,119,정상
2022-11-08,41500,99,84,119,정상
2022-11-09,41500,99,84,119,정상
2022-11-10,41500,99,83,119,정상
2022-11-11,41500,99,84,119,정상
2022-11-12,41500,99,84,119,정상
2022-11-13,41500,99,84,119,정상
2022-11-14,41500,99,84,119,정상
2022-11-15,41500,99,84,119,정상
2022-11-16,41500,99,84,119,정상
2022-11-17,41500,99,84,119,정상
2022-11-18,41500,99,84,119,정상
2022-11-19,41500,99,84,118,정상
2022-11-20,41500,99,84,118,정상
2022-11-21,41500,99,84,118,정상
2022-11-22,41500,99,84,118,정상
2022-11-23,41500,99,84,118,정상
2022-11-24,41500,99,84,118,정상
2022-11-25,41500,99,84,118,정상
2022-11-26,41500,99,84,118,정상
2022-11-27,41500,99,84,118,정상
2022-11-28,41500,99,84,118,정상
2022-11-29,41500,99,84,118,정상
2022-11-30,41500,99,84,118,정상
2022-12-01,41500,99,84,118,정상
2022-12-02,41500,99,84,117,정상
2022-12-03,41500,99,85,117,정상
2022-12-04,41500,99,85,117,정상
2022-12-05,41500,99,85,117,정상
2022-12-06,41500,99,85,117,정상
2022-12-07,41500,99,85,117,정상
2022-12-08,41500,99,85,117,정상
2022-12-09,41500,99,85,117,정상
2022-12-10,41500,99,85,117,정상
2022-12-11,41500,99,85,117,정상
2022-12-12,41500,99,85,117,정상
2022-12-13,41500,99,85,117,정상
2022-12-14,41500,99,85,117,정상
2022-12-15,41500,99,85,117,정상
2022-12-16,41500,99,85,117,정상
2022-12-17,41500,99,85,117,정상
2022-12-18,41500,99,85,117,정상
2022-12-19,41500,99,85,117,정상
2022-12-20,41500,98,85,116,정상
2022-12-21,41500,99,85,117,정상
2022-12-22,41500,99,85,117,정상
2022-12-23,41500,99,85,117,정상
2022-12-24,41500,99,85,117,정상
2022-12-25,41500,99,85,117,정상
2022-12-26,41500,99,85,116,정상
2022-12-27,41500,99,85,117,정상
2022-12-28,41500,99,85,117,정상
2022-12-29,41500,99,86,116,정상
2022-12-30,41500,99,86,116,정상
2022-12-31,41500,99,86,116,정상
2022-01-01,41480,83,89,94,정상
2022-01-02,41480,83,89,94,정상
2022-01-03,41480,83,89,94,정상
2022-01-04,41480,83,89,94,정상
2022-01-05,41480,83,89,94,정상
2022-01-06,41480,83,89,94,정상
2022-01-07,41480,83,89,94,정상
2022-01-08,41480,83,89,94,정상
2022-01-09,41480,83,89,94,정상
2022-01-10,41480,83,89,94,정상
2022-01-11,41480,84,89,94,정상
2022-01-12,41480,84,89,94,정상
2022-01-13,41480,84,89,94,정상
2022-01-14,41480,83,90,93,정상
2022-01-15,41480,83,90,93,정상
2022-01-16,41480,83,90,93,정상
2022-01-17,41480,84,90,94,정상
2022-01-18,41480,84,90,94,정상
2022-01-19,41480,83,90,93,정상
2022-01-20,41480,83,90,93,정상
2022-01-21,41480,84,90,93,정상
2022-01-22,41480,84,90,93,정상
2022-01-23,41480,84,90,93,정상
2022-01-24,41480,83,90,92,정상
2022-01-25,41480,84,90,93,정상
2022-01-26,41480,84,90,93,정상
2022-01-27,41480,83,90,92,정상
2022-01-28,41480,84,90,94,정상
2022-01-29,41480,84,90,94,정상
2022-01-30,41480,84,90,94,정상
2022-01-31,41480,84,90,94,정상
2022-02-01,41480,84,90,94,정상
2022-02-02,41480,84,90,94,정상
2022-02-03,41480,84,90,94,정상
2022-02-04,41480,83,90,92,정상
2022-02-05,41480,83,90,92,정상
2022-02-06,41480,83,91,92,정상
2022-02-07,41480,84,91,94,정상
2022-02-08,41480,84,91,93,정상
2022-02-09,41480,83,91,92,정상
2022-02-10,41480,83,91,92,정상
2022-02-11,41480,84,91,93,정상
2022-02-12,41480,84,91,93,정상
2022-02-13,41480,84,91,93,정상
2022-02-14,41480,84,91,93,정상
2022-02-15,41480,85,91,94,정상
2022-02-16,41480,85,91,94,정상
2022-02-17,41480,85,91,93,정상
2022-02-18,41480,85,91,93,정상
2022-02-19,41480,85,91,93,정상
2022-02-20,41480,85,91,93,정상
2022-02-21,41480,85,91,93,정상
2022-02-22,41480,85,91,93,정상
2022-02-23,41480,85,91,93,정상
2022-02-24,41480,85,91,93,정상
2022-02-25,41480,85,91,93,정상
2022-02-26,41480,85,92,93,정상
2022-02-27,41480,85,92,93,정상
2022-02-28,41480,85,92,93,정상
2022-03-01,41480,85,92,93,정상
2022-03-02,41480,85,92,93,정상
2022-03-03,41480,85,92,93,정상
2022-03-04,41480,85,92,93,정상
2022-03-05,41480,85,92,93,정상
2022-03-06,41480,85,92,92,정상
2022-03-07,41480,85,92,93,정상
2022-03-08,41480,85,92,92,정상
2022-03-09,41480,85,92,92,정상
2022-03-10,41480,85,92,92,정상
2022-03-11,41480,85,93,92,정상
2022-03-12,41480,85,93,92,정상
2022-03-13,41480,85,93,92,정상
2022-03-14,41480,86,93,93,정상
2022-03-15,41480,86,93,93,정상
2022-03-16,41480,86,93,94,정상
2022-03-17,41480,86,93,94,정상
2022-03-18,41480,86,93,94,정상
2022-03-19,41480,86,93,94,정상
2022-03-20,41480,86,93,94,정상
2022-03-21,41480,87,93,94,정상
2022-03-22,41480,87,93,94,정상
2022-03-23,41480,87,93,94,정상
2022-03-24,41480,87,93,94,정상
2022-03-25,41480,87,93,94,정상
2022-03-26,41480,87,93,94,정상
2022-03-27,41480,87,93,94,정상
2022-03-28,41480,89,93,96,정상
2022-03-29,41480,89,93,96,정상
2022-03-30,41480,90,94,97,정상
2022-03-31,41480,90,94,97,정상
2022-04-01,41480,90,94,97,정상
2022-04-02,41480,90,94,97,정상
2022-04-03,41480,90,94,97,정상
2022-04-04,41480,90,94,97,정상
2022-04-05,41480,91,94,97,정상
2022-04-06,41480,91,94,97,정상
2022-04-07,41480,91,94,97,정상
2022-04-08,41480,91,94,97,정상
2022-04-09,41480,91,94,97,정상
2022-04-10,41480,91,94,97,정상
2022-04-11,41480,91,93,98,정상
2022-04-12,41480,91,93,98,정상
2022-04-13,41480,91,93,98,정상
2022-04-14,41480,91,93,98,정상
2022-04-15,41480,91,93,99,정상
2022-04-16,41480,91,93,99,정상
2022-04-17,41480,91,93,99,정상
2022-04-18,41480,91,93,98,정상
2022-04-19,41480,91,93,98,정상
2022-04-20,41480,91,93,98,정상
2022-04-21,41480,90,92,98,정상
2022-04-22,41480,90,92,98,정상
2022-04-23,41480,90,92,98,정상
2022-04-24,41480,90,92,98,정상
2022-04-25,41480,90,92,98,정상
2022-04-26,41480,90,92,98,정상
2022-04-27,41480,89,92,98,정상
2022-04-28,41480,89,92,98,정상
2022-04-29,41480,89,92,97,정상
2022-04-30,41480,89,91,98,정상
2022-05-01,41480,89,91,98,정상
2022-05-02,41480,87,90,96,정상
2022-05-03,41480,86,90,96,정상
2022-05-04,41480,85,90,95,정상
2022-05-05,41480,85,89,95,정상
2022-05-06,41480,83,89,93,정상
2022-05-07,41480,83,89,94,정상
